Report ID,Drugs,Categories,Non-Substance,Context,Dose Method,Intensity,Gender,Title,Author,Date,Views
61311,"Ginkgo biloba[method]oral[form]daily,St. John's Wort[method]oral[form]daily",,,,,Medium,,Non-prescription Cure for Anxiety,SyM3i0Te,Nov 1 2007,20560
61312,"Mushrooms[method]oral[form]dried,Pharms - Quetiapine[method]oral[amount]75 mg[form]pill / tablet",,,,,Medium,,Trip Ender,Dr.Gonzo,Oct 10 2007,2226
61322,Pharms - Zolpidem[method]oral[amount]25 mg[form]pill / tablet,,,,,Extreme,,The Day I Got Expelled,Steven,May 3 2007,49278
61329,Pharms - Methylphenidate[amount]repeated,,,,,Medium,,Speed of Time,Window Girl,Jun 10 2007,8016
61340,"DMAE[method]oral[amount]400 mg[form]daily,Piracetam[method]oral[amount]4800 mg[form]daily",,,,,Medium,,Effect on Diabetes,Dak,Mar 12 2007,23068
61343,"Methadone[method]oral[amount]20 mg[form]pill / tablet,Opioids",,,,,Medium,,Recreationa Meth Administrationa Done,comedown,Oct 1 2009,25091
61345,"Cannabis[method]smoked[amount]repeated[form]fresh,Morning Glory[method]oral[amount]4[form]seeds",,,,,Medium,,"Is it Dog, the Gurd, Or Did I Brake My Brane?",ClintEastwood,Oct 3 2009,9264
61347,Pharms - Cyclizine[method]oral[amount]500 mg[form]pill / tablet,,,,,Medium,,Spiders and Mystical Wallpaper,Flash,Mar 11 2007,10215
61349,H.B. Woodrose[method]oral[amount]8 seeds,,,,,Strong,,It's Underrated,jeremi,Apr 17 2008,4243
61354,Amanitas[method]oral[amount]17 g[form]dried,,,,,Extreme,,Near Death Experiance,Amanita muscaria,Mar 19 2007,23449
61355,Lagochilus inebrians[method]oral[amount]repeated[form]tea,,,,,Medium,,There's a Trick To It!,EurekaJoe,Nov 16 2009,14841
61368,"2C-B[method]oral[amount]2 tablets[form]pill / tablet,Ketamine[method]insufflated[amount]250 mg[form]powder / crystals,NMDA Antagonists,Phenethylamine",,,,,Strong,,"The Symbiotic Relationship Between the Physical, the Aural and the Visual",Joel,Apr 12 2007,11860
61374,GBL[method]oral[amount]1.4 ml[form]capsule,,,,,Medium,,First Good Story,Tom,Nov 3 2007,16026
61378,Lactuca spp.,,,,,Light,,Kind of Felt Like I Was 'High',Ongaku,May 4 2015,644
61380,"Piperazines[method]insufflated[form]powder / crystals,Piperazines - MeOPP[method]insufflated[form]powder / crystals",,,,,Medium,,A Burning Nose,Eratosthene,Mar 12 2007,8888
61384,Mushrooms[method]oral[amount]6 caps[form]tea,,,,,Medium,,Avoiding A Bad Trip,Pendragon,Nov 7 2007,10724
61386,Yerba Mate[method]oral[amount]40 g[form]tea,,,,,Light,,Monday Blues No More,Joexperimenter,Mar 12 2007,12186
61392,Cocaine[method]insufflated[amount]5 lines[form]powder / crystals,,,,,No Effect,,I Felt Nothing,Kim,Mar 24 2007,79
61401,Pharms - Quetiapine[method]oral[amount]repeated[form]daily,,,,,,,Sleeping Through Jail Time,Quetiapine,Nov 29 2007,39459
61403,Methylone[method]insufflated[form]powder / crystals,,,,,,,Addicted to Dynomite!,THOTC,Mar 13 2007,30
61407,"Moclobemide[method]oral[amount]150 mg,Mushrooms",,,,,Medium,,Alone and in Combination,Sam,Mar 14 2007,7977
61409,2C-T-2[method]oral[amount]20 mg[form]powder / crystals,,,,,Medium,,This Chemical is Entirely Fantastic,Phonerothyme,Apr 23 2007,17529
61413,Cannabis[method]smoked[amount]0.5 joints/cigs[form]plant material,,,,,Medium,,Testing Time-Frame,Test,Jun 28 2008,20370
61428,Opiates,,,,,Medium,,A Pleasant Trip,Christoffer,Mar 14 2007,10249
61438,Modafinil[method]oral[amount]600 mg,,,,,Medium,,Never Liked stimulants,Medicann,Jun 14 2007,9435
61443,2C-T-2[method]oral[amount]20 mg,,,,,Medium,,A Mild First Time,Teddy Bear,Nov 5 2008,4890
61451,Lotus/Lily[method]smoked[amount]repeated[form]dried,,,,,Light,,Eighty Grams Later,Cg,Jun 26 2007,16614
61453,Cannabis[method]smoked[amount]1/4 bowl[form]plant material,,,,,Strong,,The Buzzing Force of Truth,Locust,Dec 3 2009,6762
61457,Modafinil[amount]100 mg[form]pill / tablet,,,,,Medium,,Nineteen Hour Days Not a Problem,Lord Mayor West,May 9 2007,25042
61467,Catnip[method]oral[amount]1 cup[form]tea,,,,,Medium,,Cat-Tea,Shottycat,Sep 17 2007,15114
61472,Pharms - Zolpidem[method]oral[amount]repeated[form]pill / tablet,,,,,Medium,,Recorded Flutter,Merc,Oct 7 2009,37890
61473,"Opioids,Pharms - Oxymorphone[method]oral[amount]30 mg[form]pill / tablet",,,,,Medium,,Big Things Come in Tiny Packages,Drug Bucket,Mar 27 2007,22887
61480,"Pharmaceuticals[method]oral[amount]200 mg[form]daily,Pharms - Sildenafil[method]oral[amount]200 mg[form]pill / tablet",,,,,Light,,Purple Vision for a Good Time,Sir Moses,Jun 20 2007,21513
61485,"2C-B[amount]repeated,Phenethylamine",,,,,,,Passed with Flying Colors,Tryphen,Sep 25 2007,8806
61486,Voacanga africana[method]oral[amount]250 seeds[form]seeds,,,,,Medium,,Ibogainish?,As,Dec 15 2009,10147
61489,bk-MBDB[method]sublingual[amount]100 mg,,,,,Medium,,Getting Tarded,Anonymous Lucky Guy,Jun 14 2007,18797
61491,"Pharms - Buprenorphine,Pharms - Zolpidem[method]IV[amount]4.0 mg[form]pill / tablet",,,,,Light,,Injecting Ambien,Lithenhoss,Sep 18 2008,8927
61492,Mushrooms[method]oral[amount]3.5 g[form]plant material,,,,,Medium,,There's no escape,SS24,Apr 8 2009,3508
61500,"2C-B[method]insufflated,Phenethylamine",,,,,,,Snort this Shiz,SigmaS,Apr 16 2007,332
61511,"Pharms - Sertraline[method]oral[amount]100 mg[form]daily,Pharms - Tramadol[method]oral[amount]100 mg[form]pill / tablet,SSRIs",,,,,Strong,,Tonic-Clonic Seizure,Neveragain,Jun 22 2007,23341
61512,Leonotis leonurus[method]smoked[amount]1 bowl[form]plant material,,,,,Medium,,Mellowness & African Dreamscapes,Crystomellos,Jun 6 2007,40176
61514,"Leonotis leonurus[form]tar / resin,Lotus/Lily[form]tar / resin",,,,,No Effect,,Bunk,Tripoli,Jan 1 2009,5834
61516,Mushrooms[method]oral[amount]5.0 g[form]plant material,,,,,Medium,,The Download / I Wanted To Know,TheOrganicDomino,Nov 7 2007,9153
61520,Pharms - Baclofen[method]oral[form]pill / tablet,,,,,Medium,,A Variety of Effects,jmo,Jun 4 2012,79796
61527,"Harmala Alkaloids,Syrian Rue[method]oral[amount]1.0 g[form]liquid",,,,,Light,,A Fine Antidepressant,Moc,Sep 22 2007,7628
61536,"Ayahuasca[method]oral[form]liquid,Mimosa spp.,Salvia divinorum[method]smoked[form]extract,St. John's Wort",,,,,Strong,,My Entire Body Felt Different,golden flowers,Jan 26 2015,1539
61537,Salvia divinorum[method]smoked[amount]4 hits[form]extract - 10x,,,,,Extreme,,Welcome to the Real World,SMortis,Oct 16 2008,14135
61539,Morning Glory[method]oral[form]seeds,,,,,Medium,,"Low Dose, Big Experience",Alf,Jun 25 2007,10649
61542,Ayahuasca[form]tea,,,,,Strong,,Intense ... Lingering ... Powerful,Kclaw,May 14 2007,33377
61551,Salvia divinorum[method]sublingual[amount]repeated[form]liquid,,,,,Medium,,"Its Cliche, but 'Whoa'",DownSouth,Oct 27 2009,15149
61552,"Ayahuasca,Banisteriopsis caapi[method]oral[amount]6.0 g[form]tea,Harmala Alkaloids,Mimosa spp.,Syrian Rue[method]oral[amount]5.0 g[form]ground / crushed",,,,,Strong,,A Little More Than I Had Expected,Owen,Jul 13 2007,50858
61556,DOI,,,,,,,DOI 18mg (6mg IV),Kamikaze,Nov 5 2008,1346
61563,Morning Glory[method]oral[amount]9 g[form]extract,,,,,No Effect,,Unsuccessful Cold Water Extraction,DarkManX,Sep 14 2009,7344
61564,"2C-E[method]insufflated[amount]repeated[form]powder / crystals,Phenethylamine",,,,,Medium,,Stars as Signs of Hope,Junko,Jun 21 2007,3902
61567,Salvia divinorum[method]smoked[amount]200 mg[form]extract,,,,,Medium,,Saying Goodbye to an Old Aquaintance,Luigi,Oct 19 2009,2779
61570,"Amphetamines[method]oral[amount]15 mg[form]ground / crushed,Pharms - Quetiapine[method]oral[amount]25 mg[form]ground / crushed,Stimulants",,,,,Medium,,Interesting Trip,Royal Nonesuch,Nov 6 2008,14313
61583,"MDMA[method]IV[amount]repeated[form]pill / tablet,Stimulants",,,,,Medium,,Injecting Ecstasy,Luna_invicta,Sep 4 2009,21514
61584,"2C-E[method]oral[amount]16 mg[form]liquid,Phenethylamine",,,,,Strong,,Life Altering Experience,Violet,Apr 10 2007,9756
61589,2C-I[method]insufflated[amount]20 mg[form]powder / crystals,,,,,Medium,,Snorting = Sloppy Trip,Cb,Apr 10 2007,13262
61591,Methamphetamine,,,,,,,If I Would Have Been Sober,Me,Feb 11 2008,72
61600,"Cannabis[method]smoked[amount]0.7 g[form]plant material,Pharms - Lorazepam[method]oral[amount]2.0 mg[form]pill / tablet",,,,,Strong,,Insight Into Amnesia,AlterEgo,Nov 2 2007,51051
61603,"Alcohol[method]oral[amount]750 ml[form]liquid,Caffeine[method]oral[amount]1500 mg[form]pill / tablet,Pharmaceuticals,Pharms - Lorazepam[method]oral[amount]6.0 mg[form]pill / tablet,Pharms - Zopiclone[method]oral[amount]75 mg[form]pill / tablet",,,,,Extreme,,From Intention of Sleep to Total Insanity.,Minustwenty2,Jul 2 2007,57426
61604,"2C-I[method]oral[amount]25 mg[form]powder / crystals,4-HO-MiPT[method]oral[amount]10 mg[form]powder / crystals,Kratom[method]oral[amount]15 g[form]ground / crushed",,,,,Medium,,An Intriguing Combination,DTR,Oct 24 2007,9281
61609,Wormwood[method]smoked[amount]1.5 g[form]tar / resin,,,,,Medium,,Pleasant & Subtle Altered Perceptions,CautiousExperimenter,Nov 4 2009,26120
61618,Cacti[method]oral[amount]70 g[form]tea,,,,,Medium,,That Old Familiar Place,Curious1,Jun 1 2007,35361
61621,"MDMA[method]oral[amount]2 tablets[form]pill / tablet,Stimulants",,,,,Strong,,Healing of My Soul/Mind,Hank,Mar 24 2008,14513
61627,"Amphetamines[method]insufflated[amount]40 mg[form]ground / crushed,Opioids,Pharms - Oxycodone[method]insufflated[amount]40 mg[form]ground / crushed,Stimulants",,,,,Strong,,Long Lived Intoxication,Sean,Sep 20 2008,50443
61632,2C-T-2[method]insufflated[amount]24 mg[form]powder / crystals,,,,,Medium,,First Impression/Last Impression,Dejaret,Apr 18 2007,8239
61633,Morning Glory[method]sublingual[amount]repeated[form]seeds,,,,,Light,,As a Nootropic,Maturana,Sep 4 2009,11044
61636,Cannabis[method]smoked[amount]0.25 g[form]plant material,,,,,Extreme,,"Schizophrenic Journey to Heaven, Hell, In-Between and Back",GSscla,Sep 13 2007,37487
61637,Salvia divinorum[method]smoked[amount]1 bowl[form]extract - 10x,,,,,Extreme,,Journey To Another Dimension,Mem,Sep 12 2007,4166
61638,LSD[amount]1 hit[form]blotter / tab,,,,,Medium,,The Road To Recovery Begins Here,Mem,May 7 2009,5873
61643,Yarrow[method]smoked[amount]repeated[form]plant material,,,,,Light,,Surprises Me Every Time,Hoodlem,Nov 17 2007,7520
61655,Pharms - Tramadol[method]oral[amount]150 mg[form]pill / tablet,,,,,Light,,Music and Sex,Henrik,Jun 23 2007,8809
61659,DPT[method]insufflated[amount]10 mg[form]powder / crystals,,,,,No Effect,,Little Effect but a Nice Day,Elegandia,Mar 23 2007,11350
61664,"Opioids,Pharms - Oxymorphone[method]insufflated[amount]10 mg[form]pill / tablet",,,,,Strong,,Worth the Price,Gomers,Mar 27 2007,32983
61665,"DOI,Pharms - Buprenorphine",,,,,,,DOI & Temgesic False Positives,Jacke,Mar 23 2007,6456
61668,Diphenhydramine[method]oral[amount]650 mg[form]pill / tablet,,,,,Strong,,A Trip Inside the Mind,partyday44,Sep 4 2007,8406
61669,Modafinil[method]oral[amount]100 mg[form]daily,,,,,Light,,Excellent for Hypersomnia,hypersomnia man,Apr 2 2007,11378
61682,Betel Nut[method]oral[amount]5 nuts,,,,,Light,,Stupid in Taiwan,Bill,Jun 13 2007,9935
61689,"2C-C[method]oral[amount]25 mg[form]powder / crystals,Phenethylamine",,,,,Light,,Mediocre at Best,Tryeverythingonce,Jun 30 2007,8754
61697,"Cocaine,LSD[method]oral[amount]4 hits",,,,,Strong,,If You Go Chasing Rabbits...,Lyle,Feb 17 2008,30598
61718,"Cannabis[method]smoked[amount]7 hits[form]plant material,Ketamine[method]IM[amount]90 mg[form]liquid,NMDA Antagonists",,,,,Strong,,Soaking the Fibres of Existence,Guttix,Aug 26 2009,7376
61729,Salvia divinorum[method]sublingual[form]extract,,,,,No Effect,,Not Strong Enough For Me,Shaman.618,Jun 15 2007,5129
61734,"Ketamine[method]insufflated[amount]286 mg[form]powder / crystals,NMDA Antagonists",,,,,Medium,,A k-hole Missed...Was an Opportunity Gained,SpellmanT7,Apr 2 2007,40412
61736,"Alcohol[method]oral[amount]4 glasses[form]liquid,Kava[method]oral[amount]3.5 Tbsp[form]tea",,,,,,,A Mighty Rash,Dr B,Jan 10 2010,10804
61739,Pharms - Fentanyl[method]oral[amount]1600 ug[form]cookie / food,,,,,Strong,,Last Ditch Effort,Bleezenthal,Jun 19 2009,10877
61740,"2C-B[method]insufflated[amount]13 mg[form]powder / crystals,Ketamine[method]insufflated[amount]2 lines[form]powder / crystals,MDA[method]oral[amount]1 tablet[form]pill / tablet,NMDA Antagonists[method]oral[amount]1 tablet[form]pill / tablet,Phenethylamine",,,,,Strong,,Filling in the Gaps,Inastate_,Nov 6 2007,8128
61749,LSD,,,,,No Effect,,Friend Died,Tanya,Jun 14 2007,1247
61760,"Alcohol[method]oral[amount]5 glasses[form]liquid,Cocaine[method]insufflated[amount]250 mg[form]powder / crystals,Hydromorphone[method]insufflated[amount]10 mg[form]ground / crushed,Opioids,Pharms - Oxycodone[method]insufflated[amount]10 mg[form]ground / crushed",,,,,Medium,,Low-Key Yet Intense Exhilaration,Darkbloom,Jun 19 2009,26717
61761,Piperazines[method]oral[amount]40 mg,,,,,Medium,,"Chills, Feel Good",Peterb78,Apr 2 2007,9918
61764,Datura[amount]repeated[form]seeds,,,,,Medium,,The Stuff of Illusion,Merlin,Aug 28 2009,19379
61765,Piperazines[method]oral[amount]150 mg[form]pill / tablet,,,,,Medium,,"Queasy Feverishness, Oh Dear...",mattski,Nov 9 2007,16086
61768,"Caffeine[method]oral,Pharmaceuticals,Pharms - Lorazepam[method]oral[amount]1.0 mg[form]pill / tablet",,,,,Medium,,Avoided Coffee and Ativan Worked Again,one,May 29 2007,29464
61769,Belladonna[method]oral[amount]1 cup[form]tea,,,,,Light,,Waste,Rabbi J,Jun 7 2007,16382
61770,"Methadone[amount]15 tablets,Opioids",,,,,Medium,,No More,Spag,Oct 10 2007,760
61772,2C-I[method]IV,,,,,,,First Time 2CI,Nootropic,Feb 25 2009,559
61773,GHB[form]daily,,,,,Medium,,The Story,PLUR,May 9 2007,15651
61774,Caffeine,,,,,Light,,Who Knew?,Ziggy Stardust,Sep 14 2009,39059
61791,"Alcohol[method]oral[form]liquid,Cocaine,MDMA,Methadone,Opioids,Pharms - Fentanyl[method]transdermal[amount]150 mg[form]patch,Stimulants",,,,,No Effect,,Death of My Son,Anonymous,Jun 14 2007,1147
61792,"Ketamine[method]IM[amount]1.5 ml[form]liquid,NMDA Antagonists",,,,,Extreme,,The Most Incredible Outer-Body Experience,Doug,Aug 29 2007,16353
61799,4-AcO-DMT[method]oral[amount]22 mg[form]capsule,,,,,Strong,,Best/Most Frightening Event of My Life,Honesty,Apr 26 2007,46838
61802,"GBL[method]oral,GHB[method]oral",,,,,Medium,,Sleep Paralysis,neutopia,Apr 3 2007,17756
61806,Cannabis[method]smoked[amount]32 hits,,,,,Strong,,Hydro and Fossil Fuel,scatterbrain,Jun 19 2007,4365
61809,"2C-E[method]insufflated[amount]10 mg[form]powder / crystals,DMT[method]smoked[amount]50 mg[form]powder / crystals,Phenethylamine",,,,,Medium,,Nice Synergy,Lemmiwinks,Jan 18 2008,5746
61818,DPT[method]smoked[amount]30 mg[form]powder / crystals,,,,,Medium,,Here and Now,Pyrotica,Apr 2 2007,15895
61822,"AET[method]oral[amount]130 mg[form]capsule,Hydromorphone[method]IV[amount]1.0 mg[form]liquid,Opioids",,,,,Medium,,A Hedonistic Dream,Dondante,Apr 8 2007,32626
61824,Amanitas[method]oral[amount]repeated,,,,,Medium,,Personal Overview,24yr old,Sep 12 2009,8825
61826,H.B. Woodrose[amount]repeated,,,,,Medium,,Seeing the Masculine,IllinoisAdultMale,Sep 12 2009,6269
61832,LSD[method]oral[amount]3 hits[form]blotter / tab,,,,,Strong,,"Widespread Panic, God, and My Salvation",Elmore,Oct 18 2007,21225
61835,"Cannabis[method]smoked[amount]repeated[form]plant material,Opiates,Opium[method]smoked[amount]repeated[form]liquid",,,,,,,The Summer of Poppies,Papaver Man,Nov 12 2007,40565
61840,LSD[method]oral[amount]2 hits[form]blotter / tab,,,,,Medium,,'I was Told it Was LSD. It Wasn't',CK,May 1 2009,4692
61849,Mushrooms[method]oral[amount]3.75 g[form]dried,,,,,Medium,,40m Underground in a Sealed Box,Frodo,Dec 3 2009,5227
61853,Pharms - Methylphenidate[method]IV[amount]40 mg[form]liquid,,,,,Strong,,Comparison to Cocaine,BiochemMajor,Jun 13 2007,145100
61854,"Cocaine[method]insufflated[amount]repeated[form]powder / crystals,Opioids,Pharms - Oxycodone[method]insufflated[amount]repeated[form]ground / crushed",,,,,Extreme,,Golden Years,Never,Oct 28 2007,72710
61858,Pharms - Zopiclone,,,,,Medium,,Looking Through a Magnifying Glass,subz,Oct 17 2007,24694
61863,Pharms - Fentanyl[method]transdermal[amount]2.4 mg[form]daily,,,,,,,Liver Problems,Gdoe93,Mar 21 2010,8991
61868,Mushrooms[method]oral[amount]repeated[form]dried,,,,,Strong,,The Mushroom Spoke to Me,Shamartyn,Sep 20 2008,23065
61872,,,,,,Medium,,,,,
61873,"DXM[method]oral[amount]150 mg[form]capsule,Pharmaceuticals,Pharms - Bupropion[method]oral[amount]300 mg[form]daily",,,,,Medium,,Brain on fire,Sparks,Dec 12 2007,14129
61874,AET[method]oral[amount]125 mg[form]capsule,,,,,Strong,,Euphoria Followed by Paranoia,Church,Apr 2 2007,21382
61875,"Hydromorphone[method]rectal[amount]8 mg[form]liquid,Opioids",,,,,Medium,,Rectal Absorbtion OMG!,Medric,Jun 19 2009,51752
61884,LSD[amount]3 hits[form]blotter / tab,,,,,Extreme,,No Reality Beyond This Point,M,Dec 3 2009,5806
61886,"Amphetamines[method]oral[form]daily,Stimulants",,,,,Medium,,Social Me / Robot M.,E. Kale,Apr 2 2007,6393
61891,Pharms - Tramadol[method]oral[amount]250 mg[form]pill / tablet,,,,,Light,,The Perfect Drug for School,Anonymous,Jun 24 2007,29296
61893,Cloves[method]buccal[form]extract,,,,,Medium,,Ancient Toothache Remedy,Alchemist Invictus,Apr 3 2007,12064
61902,Pharms - Mirtazapine[method]oral[amount]30 mg[form]pill / tablet,,,,,Medium,,Difficult Side Effects,AC,Apr 2 2007,45741
61903,Cocaine,,,,,Medium,,A Balance of High and Low Frequencies,Kidcorrect,Sep 25 2009,5831
61907,Amanitas[method]oral[amount]3 caps,,,,,Strong,,Seeing Future/Mind Reading,amanitiyed,Apr 2 2007,20017
61916,Salvia divinorum[method]smoked[amount]1 bowl[form]extract - 10x,,,,,Strong,,Midget Elf Girls,Marakhan,Dec 21 2009,5582
61918,Salvia divinorum[method]smoked[form]extract,,,,,Medium,,I Never Knew This Was Here,Lisid Masta J,Feb 27 2010,3206
61923,Diphenyl-2-pyrrolidinemethanol[method]oral[amount]25 mg[form]capsule,,,,,Medium,,Medieval Stimulant,b_arctor,Mar 17 2010,9511
61926,Pharms - Escitalopram[method]oral[amount]50 mg[form]pill / tablet,,,,,Medium,,Tweekin Out,Horrorbznss,Apr 21 2010,16411
61933,Ayahuasca[method]oral[amount]repeated[form]tea,,,,,Strong,,3 Day Window to Enlightenment,Scurbs,Jun 2 2007,8433
61942,Pharms - Tramadol[method]oral[amount]100 mg[form]pill / tablet,,,,,Light,,Energetic Little Buzz,Ultiman,Jun 25 2007,8879
61949,Salvia divinorum[method]smoked[amount]1 bowl[form]extract,,,,,Extreme,,It's All One Giant Epic Game,MacExistence,Sep 21 2008,15263
61950,"Ayahuasca[method]oral[amount]2 cups[form]tea,Harmala Alkaloids,Mimosa spp.,Syrian Rue",,,,,,,Ramblings 2 Days Later,pankopelli,Apr 2 2007,23
61951,Mushrooms[method]oral[amount]3.0 g[form]dried,,,,,Strong,,Way Too Strong,Depth,Jun 5 2009,5188
61954,Pharms - Tramadol[method]oral[amount]repeated[form]daily,,,,,Medium,,Everything About Withdrawals,Fredrick,Jun 23 2007,9701
61960,Alcohol[method]oral[form]liquid,,,,,Extreme,,How Am I Still Alive?,Alcoholconsumer666,Feb 12 2009,24023
61964,Salvia divinorum[method]smoked[amount]repeated[form]extract - 5x,,,,,Strong,,And Then Things Folded Up Around Me,Walking Thomas,Dec 20 2009,3417
61965,,,,,,Medium,,,,,
61975,Pharms - Buprenorphine[method]sublingual[amount]8.0 mg[form]pill / tablet,,,,,Medium,,The Miracle Drug,Anonymous,Jun 16 2007,8063
61979,"Heroin[method]smoked[amount]0.5 g[form]tar / resin,Opiates",,,,,Medium,,Chasing the Dragon,Robby,Oct 27 2007,209621
61986,"Alcohol[method]oral[amount]repeated[form]liquid,Milk Thistle[method]oral[amount]repeated[form]capsule",,,,,,,Perfect For Drunkards and Those Alike,:),Nov 17 2009,11833
61989,"LSD[method]oral[amount]5 hits[form]blotter / tab,MDMA[method]oral[amount]2 tablets[form]pill / tablet,Pharmaceuticals,Pharms - Lithium[method]oral[form]daily,Stimulants",,,,,Extreme,,It Took Five People to Hold Me Down,Matt Grimes,Jun 19 2007,20497
61997,4-AcO-DMT[method]oral[amount]22 mg[form]capsule,,,,,Medium,,Heaven and Hell in Times Square,Hamhurricane,Apr 26 2007,13456
61999,Mushrooms[method]oral[amount]4 g[form]dried,,,,,Strong,,Panic Ensued,Jagermeister,Nov 4 2009,4566
62004,4-AcO-DET[method]oral[amount]25 mg[form]powder / crystals,,,,,Medium,,A tribute to 4-Aces and My Cousin,Joe,Dec 15 2007,7847
62014,Morning Glory[method]oral[amount]130 seeds[form]ground / crushed,,,,,Strong,,Violently Ill,Rawr,Nov 9 2010,3898
62019,Pharms - Tramadol[method]oral[amount]187.5 mg[form]pill / tablet,,,,,Medium,,Seizure while under Withdrawals,Alucard,Jun 19 2007,20303
62026,"LSD[method]oral[amount]1 hit[form]blotter / tab,MDMA[method]oral[amount]1 capsl[form]pill / tablet,Stimulants",,,,,Medium,,The Cosmic Rhythm,DystopianDruid,Mar 17 2010,4114
62032,Pharms - Zopiclone,,,,,,,Operating on a Different Level,Corwin Black,Jul 23 2010,33551
62037,Salvia divinorum[method]smoked[amount]5 bowls[form]extract - 10x,,,,,Strong,,Just Getting My Feet Wet,SuperCommie7,Feb 27 2010,3384
