Report ID,Drugs,Categories,Non-Substance,Context,Dose Method,Intensity,Gender
38729,Mushrooms,"General,Relationships",,Small Group (2-9),oral,Medium,Male
39657,Mushrooms,"General,Glowing Experiences,Health Benefits",Yoga / Bodywork,Small Group (2-9),oral,Medium,Male
32155,Cannabis,Difficult Experiences,,Large Group (10+),smoked,Medium,Male
39028,LSD,General,,Small Group (2-9),oral,Medium,Male
47209,"2C-E,Cannabis,Kratom","General,Combinations,Glowing Experiences,Mystical Experiences,Multi-Day Experience",,Small Group (2-9),"oral,smoked",Medium,Male
46903,2C-T-2,"General,Glowing Experiences,Music Discussion",,Alone,"oral,smoked",Medium,Male
19472,Cannabis,"First Times,Difficult Experiences,Bad Trips,Mystical Experiences",,Small Group (2-9),smoked,Medium,Male
32623,Salvia divinorum,"General,Guides / Sitters,Relationships",,Small Group (2-9),smoked,Medium,Male
36192,Cacti,General,,Alone,oral,Medium,Male
42291,2C-E,"First Times,Difficult Experiences",,Small Group (2-9),oral,Medium,Male
40878,4-HO-MiPT,General,,Alone,"oral,smoked",Medium,Male
42614,Peyote,First Times,,Alone,oral,Medium,Male
42572,Peyote,First Times,,Small Group (2-9),oral,Medium,Male
40622,2C-B,"Difficult Experiences,Train Wrecks & Trip Disasters,Guides / Sitters",,Small Group (2-9),oral,Medium,Male
41750,"Cannabis,Mushrooms","General,Difficult Experiences",,Small Group (2-9),"oral,smoked",Medium,Male
13448,LSD,General,,Alone,"oral,smoked",Medium,Male
13223,"5-MeO-DiPT,MDMA","Retrospective / Summary,Loss of Magic",,Various,oral,Medium,Not-Specified
40350,Modafinil,Retrospective / Summary,,Various,oral,Medium,Male
39307,MDMA,"Combinations,Retrospective / Summary,Health Benefits",,Unknown Context,oral,Medium,Male
31593,"Amanitas,GHB","Combinations,Retrospective / Summary,Glowing Experiences",,Small Group (2-9),oral,Medium,Male
14039,Pharms - Zolpidem,"General,Retrospective / Summary",,Alone,oral,Medium,Male
37992,Mushrooms,"First Times,Bad Trips,Families",,Alone,oral,Medium,Male
25285,Cacti,Glowing Experiences,,Various,oral,Medium,Male
24851,Absinthe,First Times,,Small Group (2-9),oral,Medium,Male
22238,DMT,"First Times,Mystical Experiences,Personal Preparation,Entities / Beings",,Small Group (2-9),smoked,Medium,Male
20082,Ketamine,"Retrospective / Summary,Addiction & Habituation",,Various,IM,Medium,Male
35030,Mushrooms,"General,Personal Preparation",,Alone,"oral,smoked",Medium,Male
36154,Kratom,"General,First Times,Preparation / Recipes,Difficult Experiences",,Small Group (2-9),oral,Medium,Male
33513,2C-I,First Times,,Small Group (2-9),oral,Medium,Female
10186,"LSA,Morning Glory","General,Retrospective / Summary,Preparation / Recipes",,Small Group (2-9),"oral,smoked",Medium,Male
31233,2C-I,"Glowing Experiences,Nature / Outdoors",,Various,oral,Medium,Female
8300,Cannabis,General,,Various,smoked,Medium,Male
30604,2C-T-2,General,,Small Group (2-9),"oral,smoked",Medium,Male
35142,2C-C,"General,First Times,Sex Discussion",,Small Group (2-9),oral,Medium,Male
34674,2C-I,"Retrospective / Summary,Glowing Experiences,Personal Preparation,Music Discussion,Sex Discussion",,Small Group (2-9),oral,Medium,Male
22590,MDMA,"First Times,Glowing Experiences,Relationships,Sex Discussion",,Small Group (2-9),oral,Medium,Male
34092,5-MeO-MIPT,Retrospective / Summary,,Various,oral,Medium,Female
30154,Kratom,"General,Difficult Experiences,Hangover / Days After",,Alone,"oral,smoked",Medium,Male
29944,5-MeO-DMT,"General,Mystical Experiences",,Unknown Context,smoked,Medium,Male
29727,"2C-I,Cannabis","General,First Times,Retrospective / Summary,Glowing Experiences,Music Discussion",,Small Group (2-9),"oral,smoked",Medium,Male
25005,Mushrooms,"General,Bad Trips,Personal Preparation",,Alone,oral,Medium,Male
16628,"Ephedra sinica,H.B. Woodrose,Nitrous Oxide","First Times,Preparation / Recipes,Glowing Experiences",,Small Group (2-9),"oral,inhaled",Medium,Male
23437,"Cannabis,Mushrooms","Combinations,Difficult Experiences,Second Hand Report,Relationships",,Festival / Lg. Crowd,oral,Medium,Male
28270,"2C-I,Alcohol,Cannabis,MDA,MDMA",Combinations,,Various,"oral,smoked",Medium,Male
8253,Mushrooms,"Glowing Experiences,Nature / Outdoors",,Small Group (2-9),oral,Medium,Male
27542,2C-T-21,"General,First Times,Glowing Experiences,Sex Discussion",,Small Group (2-9),oral,Medium,Male
25635,LSD,"Retrospective / Summary,Mystical Experiences","Meditation,Yoga / Bodywork",Various,oral,Medium,Not-Specified
16335,Nitrous Oxide,"General,Health Benefits,Music Discussion",,Not Applicable,inhaled,Medium,Male
26702,MDMA,"Glowing Experiences,Health Benefits,Families,Relationships",,Small Group (2-9),,Medium,Not-Specified
26422,2C-E,"Retrospective / Summary,Difficult Experiences",,Small Group (2-9),oral,Medium,Male
25157,"Ayahuasca,DMT,Harmala Alkaloids,Huasca - Misc Combo,Syrian Rue","Retrospective / Summary,Preparation / Recipes",,Large Group (10+),oral,Medium,Male
24695,5-MeO-AMT,"General,Difficult Experiences,Glowing Experiences,Personal Preparation",,Alone,oral,Medium,Male
24175,AMT,"Difficult Experiences,Health Problems,Overdose",,Alone,oral,Medium,Male
14424,"5-MeO-DMT,Harmala Alkaloids,Mimosa spp.,Syrian Rue","Combinations,Personal Preparation,Entities / Beings",,Small Group (2-9),"oral,smoked",Medium,Male
18564,MDMA,"Glowing Experiences,Health Benefits,Relationships",,Small Group (2-9),oral,Medium,Male
18650,"5-MeO-DiPT,Moclobemide","General,Combinations",,Small Group (2-9),"oral,smoked",Medium,Male
15902,Mushrooms,"Glowing Experiences,Mystical Experiences,Music Discussion,Entities / Beings",,Small Group (2-9),oral,Medium,Male
13402,Cacti,"General,First Times,Preparation / Recipes,Glowing Experiences,Personal Preparation",,Alone,oral,Medium,Male
15974,MDMA,"General,Glowing Experiences,Health Benefits",,Small Group (2-9),,Medium,Male
14936,"4-Acetoxy-DET,5-MeO-DiPT,MDMA","Retrospective / Summary,Health Benefits",Migraines,Various,oral,Medium,Male
11686,Datura,Preparation / Recipes,,Unknown Context,oral,Medium,Male
13888,Amanitas,First Times,,Alone,oral,Medium,Male
13619,"Cannabis,Harmala Alkaloids,Morning Glory,Syrian Rue","Combinations,Preparation / Recipes,Difficult Experiences,Guides / Sitters",,Small Group (2-9),"oral,smoked",Medium,Male
5965,DXM,First Times,,Alone,"oral,smoked",Medium,Male
5804,5-MeO-DMT,"First Times,Mystical Experiences",,Small Group (2-9),smoked,Medium,Male
4753,Mushrooms,General,,Various,oral,Medium,Male
4831,Mushrooms,General,,Alone,oral,Medium,Male
3440,Mushrooms,"Preparation / Recipes,Glowing Experiences",,Small Group (2-9),oral,Medium,Male
10725,"Cannabis,Mushrooms",Families,,Small Group (2-9),,Medium,Female
10562,Salvia divinorum,First Times,,Alone,smoked,Medium,Female
10583,2C-E,"General,Glowing Experiences,Music Discussion",,Small Group (2-9),oral,Medium,Male
345,Salvia divinorum,General,,Small Group (2-9),smoked,Medium,Not-Specified
8732,MDMA,"First Times,Mystical Experiences",,Festival / Lg. Crowd,oral,Medium,Male
8424,MDMA,"Retrospective / Summary,Glowing Experiences,Health Benefits,Depression,Nature / Outdoors",,Alone,oral,Medium,Male
3740,5-MeO-DiPT,"First Times,Health Problems,Post Trip Problems",,Various,sublingual,Medium,Male
6909,Mushrooms,"Difficult Experiences,Mystical Experiences",,Alone,oral,Medium,Male
6574,2C-I,"General,First Times,Difficult Experiences",,Various,oral,Medium,Male
5851,2C-B,"General,Glowing Experiences",,Various,oral,Medium,Male
5850,2C-B,Retrospective / Summary,,Various,,Medium,Male
5849,2C-B,Retrospective / Summary,,Unknown Context,,Medium,Male
4953,LSD,"Retrospective / Summary,Addiction & Habituation",,Unknown Context,,Medium,Male
4897,MDMA,"Retrospective / Summary,Addiction & Habituation,Depression,Post Trip Problems",,Various,oral,Medium,Male
4371,Morning Glory,Preparation / Recipes,,Unknown Context,,Medium,Not-Specified
1301,Nutmeg,"Retrospective / Summary,Preparation / Recipes",,Unknown Context,oral,Medium,Not-Specified
3216,DOM,"General,Glowing Experiences",,Festival / Lg. Crowd,"oral,smoked,inhaled",Medium,Male
2076,Mushrooms,"General,Nature / Outdoors",,Alone,oral,Medium,Male
2019,MDMA,General,,Small Group (2-9),oral,Medium,Male
1832,"5-MeO-DMT,DET,Ketamine,MDMA","Combinations,Difficult Experiences",,Small Group (2-9),"oral,smoked,insufflated",Medium,Male
1760,AMT,"General,Retrospective / Summary",,Small Group (2-9),oral,Medium,Male
100221,Ibogaine,"Addiction & Habituation,Glowing Experiences,Health Benefits,Personal Preparation,Entities / Beings,Therapeutic Intent or Outcome",,Small Group (2-9),oral,Medium,Male
104036,"5-MeO-MIPT,Allylescaline","Combinations,Music Discussion",,Festival / Lg. Crowd,oral,Medium,Male
103654,Morning Glory,"Preparation / Recipes,Glowing Experiences",,Alone,oral,Medium,Male
105518,5-MeO-DALT,"First Times,Therapeutic Intent or Outcome",,Small Group (2-9),"oral,smoked",Medium,Female
99898,Kratom,"General,Glowing Experiences",,Alone,oral,Medium,Female
88484,Mushrooms,"General,Mystical Experiences",,Various,oral,Medium,Female
105796,"1P-LSD,4-HO-MET","First Times,Combinations",,Alone,"oral,smoked,vaporized,buccal",Medium,Male
105275,Methallylescaline,First Times,,Various,oral,Medium,Male
106008,1P-LSD,"General,First Times,Combinations",,Alone,"oral,smoked",Medium,Male
102072,Lorcaserin,"First Times,Sex Discussion",,Alone,oral,Medium,Male
102760,Allylescaline,"General,First Times",,Small Group (2-9),oral,Medium,Male
104784,Anadenanthera spp.,"General,First Times,Preparation / Recipes,Music Discussion",,Small Group (2-9),insufflated,Medium,Male
102190,BK-2C-B,General,,Alone,oral,Medium,Male
101933,"4-Ethylmethcathinone,4-Fluoroamphetamine","Combinations,Retrospective / Summary,Sex Discussion",,Alone,,Medium,Male
103454,"MT-45,Opioids",Retrospective / Summary,,Various,,Medium,Male
102294,2C-E,First Times,,Small Group (2-9),oral,Medium,Male
104643,"5-MAPB,Kratom",First Times,,Alone,oral,Medium,Male
103398,"5-MAPB,Etizolam","General,Combinations,Sex Discussion",,Small Group (2-9),oral,Medium,Male
93854,"Naltrexone,Opioids,Pharms - Oxymorphone","Difficult Experiences,Addiction & Habituation",,Alone,oral,Medium,Male
103593,4-HO-MiPT,"Health Benefits,Therapeutic Intent or Outcome",,Alone,oral,Medium,Male
101144,4-Ethylmethcathinone,First Times,,Alone,"oral,IV,rectal",Medium,Male
88664,"Hydromorphone,Opioids,Pharms - Fentanyl","Health Problems,Addiction & Habituation,Hangover / Days After",,Alone,buccal,Medium,Male
97067,Pharms - Gabapentin,"General,Health Benefits",,Unknown Context,oral,Medium,Male
102947,"3,4-Dichloromethylphenidate","First Times,Health Problems,Health Benefits",,Alone,oral,Medium,Male
101814,"Kratom,Tobacco","General,Addiction & Habituation,Health Benefits",,Various,"oral,smoked",Medium,Male
72339,Cocaine,General,,Small Group (2-9),insufflated,Medium,Male
101804,2-Fluoromethamphetamine,First Times,,Alone,insufflated,Medium,Male
102905,4-HO-MET,Retrospective / Summary,,Various,,Medium,Male
101907,"Amphetamines,Lisdexamfetamine","First Times,Combinations,Glowing Experiences",,Alone,oral,Medium,Male
102656,"2C-I,MDMA","Combinations,Glowing Experiences",,Small Group (2-9),oral,Medium,Male
101868,"25B-NBOMe,NBOMe Series","General,Hangover / Days After",,Alone,"oral,smoked,vaporized,sublingual",Medium,Male
103623,"5-MAPB,AL-LAD",Combinations,,Small Group (2-9),oral,Medium,Male
102578,"5-MeO-MIPT,Piracetam","Combinations,Health Problems,Performance Enhancement",,Alone,oral,Medium,Female
101832,"4-HO-MET,DiPT","First Times,Combinations,Guides / Sitters",,Small Group (2-9),oral,Medium,Male
101421,"Acacia,Acacia confusa,Banisteriopsis caapi,Harmala Alkaloids","General,First Times,Difficult Experiences,Glowing Experiences,Depression",,Alone,oral,Medium,Female
78866,2-Methyl-2-Butanol,"First Times,Combinations,Retrospective / Summary",,Alone,oral,Medium,Male
101767,"25B-NBOMe,NBOMe Series","General,First Times,Nature / Outdoors,Hangover / Days After",,"Public Space (Museum, Park, etc)",buccal,Medium,Male
88969,"Harmala Alkaloids,Mimosa spp.,Syrian Rue",General,,Unknown Context,oral,Medium,Male
100171,5-MeO-MIPT,"General,Combinations,Music Discussion,Hangover / Days After",,Various,"oral,vaporized",Medium,Male
103250,DMT,"General,First Times,Entities / Beings",,Small Group (2-9),smoked,Medium,Female
97335,2C-E,"General,Nature / Outdoors",,Small Group (2-9),oral,Medium,Male
95802,"Cannabis,LSD","General,Combinations,Hangover / Days After",,Small Group (2-9),"oral,smoked",Medium,Female
92426,MMDA,"General,First Times,Nature / Outdoors,Hangover / Days After",,Alone,oral,Medium,Male
101000,2-MeO-Diphenidine,First Times,,Alone,oral,Medium,Male
103018,"3C-E,AB-FUBINACA",First Times,,Alone,oral,Medium,Male
103010,"25I-NBOMe,2C-B,Amphetamines,Cannabis,LSD,MDMA,Methamphetamine,Moclobemide,NBOMe Series",Combinations,,Various,oral,Medium,Male
102911,Xenon,"General,First Times,Hangover / Days After",,Alone,inhaled,Medium,Male
102804,"AH-7921,Alcohol,Cannabis","General,First Times,Combinations",,Alone,"oral,smoked",Medium,Male
89106,Alcohol,"General,Hangover / Days After",,Alone,rectal,Medium,Male
102742,"Cannabis,Methoxetamine","General,Combinations,Mystical Experiences,Music Discussion,Hangover / Days After",,Alone,"oral,smoked,rectal",Medium,Male
98816,"2C-I,Cannabis,Mushrooms","General,Combinations,Nature / Outdoors,Music Discussion",,Small Group (2-9),"oral,smoked",Medium,Male
98719,Kratom,"General,First Times,Nature / Outdoors,Music Discussion",,Various,oral,Medium,Male
100269,Kratom,"General,First Times,Music Discussion,Hangover / Days After",,Alone,oral,Medium,Male
98929,Kratom,"Retrospective / Summary,Addiction & Habituation,Hangover / Days After",,Various,oral,Medium,Male
93201,Kratom,"First Times,Hangover / Days After",,Alone,oral,Medium,Female
97078,Kratom,First Times,,Not Applicable,oral,Medium,Male
87878,Mushrooms,"General,Combinations,Difficult Experiences",,Alone,"oral,smoked",Medium,Female
96198,4-Acetoxy-DiPT,"General,First Times,Music Discussion,Relationships,Hangover / Days After",,Large Group (10+),"oral,smoked",Medium,Male
94504,Modafinil,"Retrospective / Summary,Health Benefits,Multi-Day Experience,Performance Enhancement",,Unknown Context,oral,Medium,Male
91746,2C-EF,"General,First Times,Hangover / Days After",,Small Group (2-9),oral,Medium,Male
96280,4-AcO-DMT,"General,First Times,Families,Music Discussion",,Various,oral,Medium,Male
91834,"Morphine,Opiates","General,Retrospective / Summary,Mystical Experiences,Multi-Day Experience",,Not Applicable,oral,Medium,Male
90348,Kratom,"First Times,Therapeutic Intent or Outcome",,Unknown Context,oral,Medium,Male
96351,"Cannabis,Mescaline","General,First Times,Music Discussion,Hangover / Days After",,Alone,"oral,smoked",Medium,Male
83098,DMT,"General,Guides / Sitters,Music Discussion,Entities / Beings",,Small Group (2-9),insufflated,Medium,Male
82807,"Anadenanthera spp.,Harmala Alkaloids","General,Combinations,Preparation / Recipes,Music Discussion",,Not Applicable,smoked,Medium,Male
66958,Mushrooms,"First Times,Glowing Experiences,Nature / Outdoors",,"Public Space (Museum, Park, etc)",oral,Medium,Male
88053,Belladonna,"General,First Times,Guides / Sitters,Sex Discussion,Entities / Beings",,Small Group (2-9),transdermal,Medium,Female
85667,Mushrooms,"Glowing Experiences,Nature / Outdoors",,"Public Space (Museum, Park, etc)",oral,Medium,Male
67343,Cannabis,What Was in That?,OBE,Alone,smoked,Medium,Male
74667,H.B. Woodrose,"General,Glowing Experiences",,Alone,oral,Medium,Female
75491,"Cannabis,Pharms - Dexmethylphenidate,Pharms - Methylphenidate",Combinations,,Various,"oral,smoked,insufflated",Medium,Male
93217,"Cannabis,Codeine,Opiates,Opioids,Pharms - Gabapentin,Pharms - Oxycodone,Tobacco",Combinations,,Various,"oral,smoked,vaporized",Medium,Male
100650,"AB-FUBINACA,Products - Spice and Synthetic Cannabinoids",First Times,,"Public Space (Museum, Park, etc)",smoked,Medium,Not-Specified
91439,Cacti,"First Times,Personal Preparation",,Alone,oral,Medium,Male
101648,LSZ,"General,First Times,Nature / Outdoors,Music Discussion,Sex Discussion",,Small Group (2-9),buccal,Medium,Male
101646,AL-LAD,"General,First Times,Glowing Experiences,Nature / Outdoors,Music Discussion,Relationships,Sex Discussion",,Small Group (2-9),oral,Medium,Male
101627,TCB-2,"General,Hangover / Days After",,Small Group (2-9),oral,Medium,Male
74955,"Amanitas,Belladonna","Combinations,Difficult Experiences,Entities / Beings",,Small Group (2-9),oral,Medium,Male
101604,LSZ,"General,First Times,Music Discussion,Hangover / Days After",,Alone,oral,Medium,Male
92237,Salvia divinorum,"General,Entities / Beings",,Alone,smoked,Medium,Male
101526,5-MeO-DiPT,"General,Music Discussion,Sex Discussion",,Alone,oral,Medium,Female
76598,Salvia divinorum,"Mystical Experiences,Entities / Beings",,Small Group (2-9),smoked,Medium,Male
71776,Lotus/Lily,"Combinations,Retrospective / Summary,Addiction & Habituation,Sex Discussion",,Various,,Medium,Male
71764,"Cannabis,Nutmeg","First Times,Combinations,Glowing Experiences,Music Discussion,Hangover / Days After",,Various,"oral,smoked",Medium,Male
70850,Salvia divinorum,First Times,,"Public Space (Museum, Park, etc)",smoked,Medium,Male
99825,"25I-NBOMe,NBOMe Series","First Times,Glowing Experiences",,Various,buccal,Medium,Male
100567,"25C-NBOMe,NBOMe Series","First Times,Glowing Experiences,Nature / Outdoors,Therapeutic Intent or Outcome",,Small Group (2-9),"smoked,sublingual",Medium,Not-Specified
99572,"25I-NBOMe,Cannabis,NBOMe Series","First Times,Glowing Experiences",,Alone,"oral,smoked",Medium,Male
95880,"25I-NBOMe,Alcohol,Cannabis,NBOMe Series,Tobacco",Combinations,,Large Group (10+),"oral,smoked,sublingual",Medium,Male
101254,Allylescaline,"General,First Times,HPPD / Lasting Visuals,Music Discussion,Hangover / Days After",,Alone,oral,Medium,Male
98658,"25C-NBOMe,NBOMe Series","First Times,Glowing Experiences",,Small Group (2-9),"oral,buccal",Medium,Female
70572,H.B. Woodrose,First Times,,School,oral,Medium,Male
100939,AH-7921,"General,First Times",,Small Group (2-9),sublingual,Medium,Female
