,,,,
,,,,
,Fireflies and Synesthesia,Delysiduous,LSD & Cannabis,Sep 14 2008
,Uber Psychiatrist,SomeRandomGuy,Morning Glory,Sep 14 2008
,First Time Was the Worst,Peter,Cannabis,Sep 13 2008
,Mutual Experience of the Ever Present Now,Galactic Reset,LSD & DMT,Sep 13 2008
,Very Good for People with Anxiety,ClimbingLake,Lorazapam (Ativan),Sep 11 2008
,Terrifying Experience,Ralph,Salvia divinorum (15x extract),Sep 11 2008
,Caught Between Worlds,Mario,Salvia divinorum (20x extract) & Cannabis,Sep 11 2008
,Pain Management,EETxFUK,Methadone,Sep 11 2008
,Delay Effect,Obk,Inhalants - Glade Propellant,Sep 11 2008
,Kicked Out,Thedude369,Salvia divinorum (10x extract),Sep 11 2008
,Changed My Life,RichSuburbanGirl,Amphetamines (Adderall),Sep 11 2008
,One Wild Ride,Matty,Mushrooms,Sep 11 2008
,"This is the End, Beautiful Friend",CosmicComedian,DXM & Magnesium,Sep 11 2008
,Euphoracodone,Nort,Hydrocodone with Acetaminophen & Cannabis,Sep 11 2008
,Abuse and the Toll It Takes,AlmostGone,Various,Sep 11 2008
,I Poured My Soul Out to a Dog,Nate,MDMA (Ecstacy),Sep 10 2008
,Glad to Experience It,Jacky,Lagochilus inebrians (extract),Sep 10 2008
,Aspirin/Water miracle,®tch,Cannabis & Drug Testing,Sep 10 2008
,Suprise! You're on Camera!,Jojocircusmonkey,Salvia divinorum (24x extract),Sep 10 2008
,Goblins and Ghosts,Frank G,Mushrooms - P. cyanscens & Cannabis,Sep 10 2008
,Liquifaction and Warfare,Limpet Chicken,Mushrooms - P. Tampanensis,Sep 10 2008
,Silence and Perfection,meat.puppet,"LSD, MDMA (Ecstasy), Cannabis & Alcohol",Sep 10 2008
,Alaska,JJF,Methadone & Oxycodone,Sep 9 2008
,Partying,PhreekRaver,GHB,Sep 9 2008
,Swampy Sally,Psy,Salvia divinorum (10x extract),Sep 9 2008
,The Many Subtleties of Opioid Ecstasy,badly drawn girl,"Oxycodone, Hydrocodone & Codeine",Sep 9 2008
,Generation Rx Teen,Doober,Alprazolam (Xanax),Sep 9 2008
,Still Grinding My Teeth,Decker,MDMA (Ecstasy),Sep 9 2008
,"Previously Passed Over, Now Highly Respected.",R00fies,Cannibis,Sep 9 2008
,The Reason I'm Through,Aphrodite,MDMA (Ecstasy),Sep 8 2008
,From Good to Bad to Worse,Sam,LSD & Cannabis,Sep 8 2008
,Royal Farms Is Heaven,NickFury,MDMA (Ecstasy),Sep 8 2008
,A New Consciousness,ateFromtotse,Salvia divinorum (20x extract),Sep 8 2008
,I Can't Control the Volume of My Voice,Whichonespink?,DXM with Pseudophedrine & Drug Testing,Sep 8 2008
,"Once a Week, Everything Fades Into Love",Craevyn,Cannabis,Sep 8 2008
,Alone and Scared,dont eat dumbkane,Morning Glory (Heavenly Blue and Pearly Gates),Sep 8 2008
,Observations on the Rave Scene,Codach,MDMA (Ecstasy),Sep 8 2008
,Tinglings,Shep Herold,Salvia divinorum (10x extract),Sep 8 2008
,I Miss Those Days,Codonecowboy,Hydrocodone with Acetaminophen,Sep 8 2008
,A Phat Day Out,Dharma,Mushrooms - P. tampanesis,Sep 8 2008
,Swallowing Reality,KRISTINEinRSM,Salvia divinorum (20x extract),Sep 8 2008
,I Am a Robot Maid,Yautja_Well it all P,Amanitas,Sep 8 2008
,Very Surprising,ExperiencedKev,Poppies - Opium,Sep 7 2008
,A Sinuous River of Relaxation,BlindMind,"Alprazolam (Xanax), Cocaine & Cannabis",Sep 7 2008
,Physical Wellbeing = Crucial,: ) / ) :,Mushrooms,Sep 7 2008
,Now Look at Me,James,DXM with CPM & Various,Sep 7 2008
,The Art Gallery: A Thousand Little Movies,Chaos w.w,"LSD, Alcohol & Caffiene",Sep 7 2008
,Lead Around Like a Child,Maudite,Zolpidem (Ambien),Sep 7 2008
,I Wouldn't Do That Again,Derek,Amanitas - A. muscaria & MDMA (Ecstasy),Sep 7 2008
,Blasted Through the Canvas of Reality,Ian,Salvia divinorum,Sep 6 2008
,A School Day on RAM,Matt from LONDON,Inhalants - Nitrates (Poppers) & Cannabis,Sep 6 2008
,Bad Night but I Wrote a Good Paper,Raul,Amphetamines (Adderall),Sep 4 2008
,Dissapointing but Powerful,BlaineFire,Anadenanthera peregrina (Yopo),Sep 4 2008
,Humility and the Acceptance of Death,Transcend,Morning Glory (Heavenly Blue),Sep 4 2008
,All Day Long,Psych0naut,Methadone,Sep 4 2008
,Gigantic Goddess,Kris,Datura Stramonium,Sep 4 2008
,We Sprung Roots,ScAb13,Cacti - T. pachanoi (San Pedro),Sep 3 2008
,Why I'm Still Alive,Thanos9760,H.B. Woodrose,Sep 3 2008
,The Unimaginable Terror of Enlightenment,Sam,"Syrian Rue, DMT & Mushrooms - P. cyanescens",Sep 2 2008
,Only for People That Need It,Greg F,Ziprasidone (Geodon),Sep 2 2008
,Saving Grace,Geraldine Bain,LSD & Ginseng,Sep 2 2008
,Learning Lotus,JackTheStripper,Lotus,Sep 2 2008
,Mildly Pleasant,Chris,Bupropion (Wellbutrin),Aug 29 2008
,Unzipped Ego,42,Salvia divinorum (leaves),Aug 29 2008
,Hare Krishna,Soul_Lib,Mushrooms & Chanting,Aug 29 2008
,The Goods Giving Gnome,Spothlogy,Cocaine & Oxycodone,Aug 29 2008
,Most Embarassing Night of My Life,Hoboken,Sertaline (Zoloft) & Cannabis,Aug 28 2008
,I Belong Nowhere at This Place,Hipper,Salvia divinorum (5x extract),Aug 28 2008
,Just Perfect,Existensialist,Hydrocodone with Acetaminophen,Aug 28 2008
,Hilarity Ensued,Sab,Cannabis,Aug 27 2008
,Bits and Pieces of an Awesome Trip,The Vir,LSD,Aug 27 2008
,Total Oblivion Trip,LeeAlexander,Diphenhydramine,Aug 26 2008
,Waking Up in a Really Bad Movie,Neecho,Cannabis,Aug 26 2008
,Everything Alive,Felix the cat,Cannabis,Aug 26 2008
,Pleasantly Awkward,Aboy,Zolpidem (Ambien),Aug 26 2008
,RX Junkie,Opiatelover,Opiates & Poppies,Aug 25 2008
,The Anticipation Dissolved,Xsjado,Mushrooms,Aug 25 2008
,Absolute Craziness,Mdma_Gaaren,PCP & Cannabis,Aug 25 2008
,Potential!,Marc,"Morning Glory (Heavenly Blue), Codeine & Cannabis",Aug 25 2008
,Dreaming of Mazes,KingNot,Sativah (Herbal Blend),Aug 25 2008
,Not the Drug for Me,Stellar,MDMA (Ecstasy) & Cocaine,Aug 25 2008
,The Importance of Being Orange,Sarvn,Hydrocodone,Aug 25 2008
,20 Hour Trip,HCTSun,"Salvia Divinorum (20x extract), H.B. Woodrose Seeds & Cannabis",Aug 24 2008
,Perfect Combo for a Chill Show,Samuel Clemons,Gabapentin & Cannabis,Aug 23 2008
,Logistics of Reality,Bkr,DXM,Aug 22 2008
,Minnesota Vacation,Him,2C-B & Alprazolam,Aug 15 2008
,Ever Puke from a Taxi Cab? I Sure Have ...,Dutchmaster Killa,Syrian Rue,Aug 14 2008
,Wild Combination with Mild Euphoria,Be Leaves,"LSD, Syrian Rue, Mimosa Hostilis & A. Muscaria",Aug 14 2008
,Antidepressant Effects,Bran Man,Cannabis & Effexor,Jul 29 2008
,Ayahuasca: Friend or Fiend?,A. DeHaviland,Ayahuasca,Jul 29 2008
,There's a Reason it's Not Popular,J,Nutmeg,Jul 26 2008
,The Final Night,Mark,MDMA (Ecstacy),Jul 26 2008
,Extreme Psychadelic Nightmare,Mr Incognito,PMA (Sold as Ecstasy) & LSD,Jul 26 2008
,HPPD: A Form of Selective Attention?,CidKID,"LSD, Mushrooms & Cannabis",Jul 25 2008
,Pain in My Side,Daniel,Cannabis & Pharmaceuticals,Jul 25 2008
,Emotional Complications,Alright Amnesiac,MDMA (Ecstasy),Jul 25 2008
,Profound Auditory Effects,Greghead,DiPT,Jul 24 2008
,Repeated Insufflation of 1 mg Doses,Tryptamind,5-MeO-DiPT,Jul 24 2008
,"Some Love It, Some Loathe It",CJ,Methamphetamine,Jul 23 2008
,Confused and Enlightened,Kaneda420,Mushrooms - P. cubensis & Cannabis,Jul 23 2008
,A Wild Ride To Remember,To Young To Die,MDMA & PCP,Jul 23 2008
,Label your Drugs!,Spasticfleisch,Amphetamines & 5-MeO-DiPT,Jul 23 2008
,Into the Lamp,The Flying Dutchman,Mushrooms (C. cyanescens) & Cannabis,Jul 21 2008
,The Shakes,Inkognito,"Nutmeg, Coffee & Alcohol",Jul 20 2008
,Vietnam and Baby Heads,TheTruth,Cannabis,Jul 20 2008
,Third Time's a Charm,Gabrielle,Salvia divinorum (20x extract),Jul 20 2008
,I'm Not One of the Lucky Ones,Mighty Bop,Morning Glory (heavenly blue),Jul 20 2008
,Sheer Craziness,MaryJane,"MDMA (Ecstasy), Cocaine, Alcohol & Cannabis",Jul 20 2008
,"Delightful, Terrible, Delightful",Jut,"Mushrooms, Oxycodone (Oxycontin), Hydrocodone (Vicodin) & Cannabis",Jul 20 2008
,Giant Painting of the Earth,Herbhead,Morning Glory (heavenly blues & pearly gates),Jul 20 2008
,The Void Stabbed My Solar Plexus,Axic,Amanitas,Jul 20 2008
,Amotivational Syndrome,Anthony,Cannabis,Jul 20 2008
,Harsh Smoke,New guy,Nutmeg,Jul 20 2008
,A Trip Into Reality,ChemistryNerd,"Salvia Divinorum (10x), Cannabis & Alcohol",Jul 20 2008
,I Live in My Arm,Shadow,Salvia divinorum (7x extract),Jul 20 2008
,"Ah, To Be a Kid Again",Bes,Mushrooms,Jul 20 2008
,Never the Same,Blacky,Alcohol & Cannabis,Jul 16 2008
,Testing,Sid the Squid,"DXM, Cannabis, PCP & Drug Testing",Jul 16 2008
,My First Divine Time,Bilbo Baggins,MDMA & Cannabis,Jul 15 2008
,Thizzing and Rolling,Mistress K,MDMA (Ecstasy) & Methamphetamine,Jul 15 2008
,Riding the Wave of Humanity,Erich,Mushrooms & Cannabis,Jul 15 2008
,Something White Something Pure,Wonder,Cocaine,Jul 15 2008
,Banshees and Henry Winkler,Anonymous,Cannabis,Jul 15 2008
,Prescription for Hallucination,MJ,Bupropion (Wellbutrin),Jul 15 2008
,Like LSD Without the Side Effects,Mod,Morning Glory (Heavenly Blues),Jul 14 2008
,Alternate Reality,Dawson,Mushrooms & Cannabis,Jul 14 2008
,Mildly Lame,Pevans,Salvia divinorum,Jul 14 2008
,I Don't Know Why Anyone Would Do This,High on Life,Diphenhydrinate (Dramamine),Jul 14 2008
,Deep Voices and Paralysis,Chewy,Heimia salicifolia (Sinicuichi),Jul 13 2008
,The Man Who Controls Everything,Pseudonymph,Salvia divinorum (20x extract),Jul 13 2008
,Just Weird,Marc,Bupropion (Wellbutrin),Jul 13 2008
,The Living Dream,Worm,Belladonna,Jul 13 2008
,Seeking the Correct Dosage,LENZ,"Ethylcathinone, 4-Methylmethcathinone & GHB",Jul 7 2008
,Not the Expected Effect,Sam,Nitrous Oxide,Jul 6 2008
,No Trip Is Worth This,Maureen,DXM with CPM,Jul 5 2008
,Ups & Downs,Drew,Chloroform,Jul 2 2008
,Deja Vu Dreams,Domino,"Cannabis, Salvia divinorum & Dreams",Jun 28 2008
,A (Somewhat) Better High,Enc0ded,Venlafaxine (Effexor XR) & Cannabis,Jun 28 2008
,Three Mes,Blue 7,DXM & OBE,Jun 27 2008
,Lost in It,Mushroomtip,DOB,Jun 27 2008
,"Took Too Much Man, Too Much, Too Much",greeneyedligrl,Amphetamines (Adderall XR),Jun 27 2008
,On a Deserted Island,AJ,Mushrooms,Jun 24 2008
,Spiders and Shadows,RealityBenderZz,Dimenhydrinate (Dramamine),Jun 24 2008
,Expectations Met,Jai,DHEA,Jun 24 2008
,Burning Up,Anonymous,DXM & Citalopram (Celexa),Jun 24 2008
,Marry and Harry in the Sky with Diamonds,Mary Jane,LSD,Jun 23 2008
,OTC Powertrip,Jimi_420,"Diphenhydramine, Pseudoephedrine, Cannibis & Caffeine",Jun 22 2008
,I Am a Want Pig,CletusJay,Cannabis,Jun 21 2008
,Was I Delusional?,Artiststranger,H. B. Woodrose & Cannabis,Jun 17 2008
,The Salvia People,TheSeeker,Salvia divinorum (15x extract),Jun 17 2008
,Growing the Opium Poppy,Opium,Opium,Jun 17 2008
,Made Me Sick,DruggieWithClass,Melatonin,Jun 15 2008
,Psilocybe and Prozac,urchin,"Mushrooms - P. azurescens, Fluoxetine (Prozac) & Alcohol",Jun 6 2008
,I Felt Like a Zombie,Mr. Shifty,DXM with CPM & Cannabis,Jun 5 2008
,No Discernible Payoff,Rapscallion,Wormwood,Jun 3 2008
,Nice Evening,Luke,Kratom,Jun 2 2008
,Vomiting Rainbows,Zaanpedro,Cacti - T. pachanoi (San Pedro) & Cannabis,May 30 2008
,50 Foot Long Couch,GenieINtheLAMP,Cannabis,May 30 2008
,Celestial Magnifence In Paradise,Pills,DXM with CPM,May 29 2008
,Cocktail,Rincewind,"Amitriptyline, Pseudoephedrine with DXM & Acetaminophen, & Diphenhydrinate",May 28 2008
,Dating an Addict,Pseudonym,Cocaine,May 28 2008
,Burning Cold,Kristy,Dimenhydrinate (Gravol),May 25 2008
,Guiding Chi,DShroom,Mushrooms - P. cubensis & Tai Chi,May 24 2008
,Combinations,SerdaL,Zoloft & Various,May 23 2008
,Opiate Tide,Hawkwind,Oxycodone (Oxycontin),May 23 2008
,I'm an Addict,Penguin420,Paroxetine (Paxil) & Various,May 22 2008
,Just a Pinch,Pinkdiamondgnome,Salvia divinorum (extract),May 22 2008
,"Somatropic, Gut Moving Experience",Marinowsky,Morning Glory,May 21 2008
,The Wonders of the Dinner Table,ZachM,H. B. Woodrose,May 21 2008
,"Living Fast, Dying Slow",Jokers Kick,Methamphetamine,May 21 2008
,Good Experience,Kiwi,Bupropion (Wellbutrin),May 21 2008
,On The Wire,Jpkirk,Ginseng,May 21 2008
,Beautiful Night,Sapphire,MDMA (Ecstacy),May 20 2008
,Scary Second Time,ChRoNiCk,Salvia divinorum (10x extract),May 20 2008
,Being Tortured From Beyond,Ellis Dee,Salvia divinorum (20x extract) & MDMA (Ecstasy),May 20 2008
,Lost and Found,Bob,Nutmeg,May 20 2008
,Hope,Coujoe,Heroin,May 20 2008
,"Saved My Life, But Difficult to Quit",Happy Mondays,Venlafaxine (Effexor),May 20 2008
,Fantasia Spoke to Me,Jaspoon,Cannabis,May 20 2008
,Never Thought It Would Work,Standy,Phenytoin (Dilantin),May 19 2008
,Residue in Whippets,Tafer,Nitrous Oxide,May 19 2008
,Relieved My Addiction to Heroin,Opiate Fiend,Tramadol,May 19 2008
,Destroyed My Love for Weed,Ex-Stoner,Cocaine & Cannabis,May 19 2008
,Project Earth/Space,Enso,LSD,May 19 2008
,What a Let-Down,EC,DXM,May 19 2008
,Really Helped,Abby,Venlafaxine (Effexor) & Paroxetine (Paxil),May 17 2008
,Lucid Dreaming,Legend,Fentanyl,May 17 2008
,Construction and Consumption,Signal,Ether,May 17 2008
,Not Quite There,Phil5673,Morning Glory Seeds & Syrian Rue,May 15 2008
,Worst Trip Ever,Ancient Savage,H.B. Woodrose Seeds & Syrian Rue,May 15 2008
,First Strong Voyage,Ivcear,DMT,May 15 2008
,Loss of Vision,EveryGirl,Cannabis,May 14 2008
,Afraid of Dust,Mindless,Methamphetamine,May 13 2008
,Inside a Fishtank,Zebramedleys Friend,Cannabis,May 13 2008
,Horrible Experience,Vomiter,Oxycodone & Amphetamines,May 13 2008
,The Fog,Retro,DXM,May 13 2008
,Creativity Extinguished,iNfRA P.,Nutmeg,May 13 2008
,Made a Complete Fool Out of Myself,Dale,Absinthe,May 13 2008
,Good While It Lasts,Whatevr,Lorazapam (Ativan),May 13 2008
,"High Expectations, No Results",Martai,Nutmeg,May 13 2008
,Uncomfortably Sleepy,Dakota,Cyclobenzaprine,May 13 2008
,The Boy Playing Harp In The Moon Tree,butterfly,Amphetamines (Dexamphetamine),May 13 2008
,Nights I Can't Remember,Bruce Klein,"Zolpidem (Ambien), Alcohol & Cannabis",May 13 2008
,Cracking Up,Poppers,Inhalants - Amyl Nitrate,May 12 2008
,Temporary Loss of Vision and Hearing,Adeline,Cannabis,May 12 2008
,Gleeful Fear,J.Lost,MDMA (Ecstasy),May 12 2008
,Not What I Expected At All,Itchy,"DXM, Yohimbe & St. John's Wort",May 11 2008
,Not for Writing,j4,Cocaine,May 10 2008
,What Happened?,WalMartEmployee,Zolpidem (Ambien),May 10 2008
,Adventures,ClapOnCannabis,Seroquel & Various,May 10 2008
,No Memory,Benjeezy,Alprazolam (Xanax),May 9 2008
,Experience Conversion Over Time,Calamari,Cannabis,May 9 2008
,Everything and Nothing,B-rabbit,5-MeO-DMT,May 8 2008
,I Ate the Cheese Bullet,Ellipsis,5-MeO-DMT,May 8 2008
,Good Stuff,Keith,Sertraline (Zoloft),May 7 2008
,Addy's Stronger Cousin,John Bowerman,Amphetamines (Dexedrine),May 7 2008
,Post Herpetic Neuralgia,Anonymous,Pregabalin (Lyrica),May 6 2008
,I Passed,Feesh,Cannabis & Drug Testing,May 6 2008
,Destressing,TeEb,Benzodiazepines - Clonazepam (Klonopin) & Lorazepam (Ativan),May 6 2008
,A Full Belly and a Gentle Slope,Igor,MDMA (Ecstasy),May 6 2008
,Unexpected Interaction,SideEffect,"Tramadol, Oxycodone (Percocet) & MDMA (Ecstasy)",May 6 2008
,Skinny Marijuana User,Mango,Cannabis & Drug Testing,May 4 2008
,A Lame Evening,Day Tripper,Oxygen,May 4 2008
,Natural Groove,Greenman,Ayahuasca,May 4 2008
,Floating with Attitude,Wraith,Clonazepam,May 4 2008
,Zombie Drug: a Chemical Lobotomy,Neuromanic,Quetiapine (Seroquel),May 2 2008
,Second Try,EaskoWoner,Poppies,May 1 2008
,"Euphoria, but No Pain Relief",Mr. D,Tramadol,May 1 2008
,Opening the Unclosable Doors,Voyager,Heroin,May 1 2008
,Time to Chill,Kensho,"Cannabis, Mushrooms & MDMA (Ecstasy)",Apr 30 2008
,Amazing to Horrifying,Wiggles,Mushrooms - P. Cubensis,Apr 30 2008
,Worked as Described,Pepto_bismark,Yohimbe,Apr 30 2008
,Floating Pipe Dreams,J-dub,Buprenoprphine & Cannabis,Apr 30 2008
,Playing with Pure,Jericanman,Caffeine,Apr 30 2008
,Phase III,MasterDemoMann,Venlafaxine  (Effexor XR),Apr 29 2008
,From Self-Confident to Self-Loathing,Indulgence,Amphetamine (Adderall),Apr 29 2008
,Can Amph Tolerance be Reduced/Eliminated?,Ubermensch,DXM Polistirex (Delsym) & Amphetamines (Dexedrine),Apr 28 2008
,The Final Sunset of My Life,xiancurits13x,DXM,Apr 28 2008
,Nondescript Report,Nobody,Salvia divinorum (20x extract) & Cannabis,Apr 28 2008
,Sweet Night,Mila/Mila,"Alprazolam (Xanax), Cocaine, Alcohol & Cannabis",Apr 27 2008
,She Called to Me,Daturasgirl,Brugmansia & Alcohol,Apr 27 2008
,Scared of Everything,CorporateFool,Cannabis,Apr 27 2008
,Mix and Match,allaann,Various,Apr 25 2008
,How to Regain the Magic Again,jazzface,MDMA (Ecstasy) & 5-HTP,Apr 25 2008
,20 Days,FarmerJones,Cannabis & Drug Testing,Apr 24 2008
,Laughing Hard,JJ,Inhalants (Duster),Apr 19 2008
,It's Like a Drift,Anonymous1,Oxycodone,Apr 19 2008
,A Blessing and a Curse,Jst,Amphetamines (Adderall),Apr 19 2008
,Hypoglycemia,Duracell,MDMA (Ecstasy) & Alcohol,Apr 19 2008
,The Wonderful Leaf,Jman,Saliva divinorum (6x extract),Apr 18 2008
,Hypersensitivity,Miker,DXM & Endogenous (Fever),Apr 18 2008
,Near Death,King Tut,Oxymorphone (Opana ER),Apr 18 2008
,Two Days in the Hospital,sputnik,Caffeine & Sertraline (Zoloft),Apr 18 2008
,Plant of Good and Evil,datura_psychonaut,Brugmansia,Apr 18 2008
,Seen Death,Pennyscan,Salvia divinorum,Apr 18 2008
,Surprise Withdrawal,Trammy,Tramadol,Apr 18 2008
,Oxy Addiction? Look No Further,Juschillin,Tramadol,Apr 18 2008
,Finding My Dose,THX1138,Codeine,Apr 17 2008
,An Unexpected Torture,chris9,Nutmeg,Apr 17 2008
,Taken for Anxiety/Bi-polar Disorder,WorryWart,"Gabapentin (Neurontin), Buprenorphine & Naloxone (Suboxone)",Apr 17 2008
,OOBE's and a Trip to the Hospital,k man,Amanita muscaria  (Fly Argaric),Apr 17 2008
,Enlightened Relaxation & Pleasant Visuals,Orb,Mushrooms & Cannabis,Apr 15 2008
,A Bad Week,C.L.E.A.N,Nutmeg,Apr 15 2008
,Down by the Lake with Marijuanilla,Wolf Shaman,Leonurus sibiricus,Apr 15 2008
,The Zone,SmoothGroove,Zolpidem (Ambien),Apr 14 2008
,Next to Nothing for the Fourth Time,daytripper,H.B. Woodrose,Apr 14 2008
,Extra-Dimensional Feedback,inviso-bill,Salvia divinorum,Apr 14 2008
,The Calmest I've Felt,Kyle Patrick,Damiana,Apr 13 2008
,The Good and the Bad,Nilz,Cocaine,Apr 13 2008
,Ever-So-Slightly Drunk,Queff Himalaya,Morning Glory,Apr 13 2008
,Mostly Good,Private,Nutmeg,Apr 13 2008
,Lock Jaw and the Dialated Pupils,Silly Little Girly,Methamphetamine,Apr 13 2008
,Legal And Lovely,little_ant1,Piperazines - BZP ('Red Hearts Party Pills'),Apr 11 2008
,Stay with the Group,Uwmt,2C-I,Apr 11 2008
,Only the Striped Ones,Yossarian,2C-I,Apr 11 2008
,Phantom Phone,Brugmansia,Brugmansia & Cannabis,Apr 11 2008
,Buzz of the Bumblebee,Zaphod,Nitrous Oxide,Apr 10 2008
,Having Fun,Psilocybe Cubensis,Mushrooms & Cannabis,Apr 10 2008
,Gag Reflexes,Andy,Morning Glory,Apr 10 2008
,Universe Mechanical Breakdown,Greg,LSD & Cannabis,Apr 10 2008
,She Gave Me an Ace of Spades,Osage,"MDMA (Ecstasy), Mushrooms - P. cubensis & Alcohol",Apr 10 2008
,Science Fiction,Cheshire,"MDMA (Ecstacy), Amphetamines & Cannabis",Apr 10 2008
,Complexity of Lfe Explained Through Telepath,DMTdoodeeLSD,MDMA (Ecstasy) & Various,Apr 9 2008
,Mellow Times,OpiateLover,Tramadol,Apr 9 2008
,Intensive Probation,Roboman,DXM & Drug Testing,Apr 8 2008
,The Devil's Drug,Tweaky,Methamphetamine,Apr 8 2008
,Interesting Side Effect,Mooseman,"St. John's Wort, Ginko biloba & Tobacco - Cigarettes",Apr 7 2008
,RGB Ripples,123,Syrian Rue,Apr 7 2008
,Identity Forgotten,Q,Cannabis,Apr 5 2008
,Bup Detox Not for Everyone,quackntrash,"Methadone, Heroin & Bupronorphine",Apr 5 2008
,Until Then I'll Enjoy the Cinema,Screet,Mirtazapine & Cannabis,Apr 5 2008
,Purple Zippers and Crawling Vines,Adam,Salvia divinorum (13x extract),Apr 3 2008
,Raw,Eyesoulate,Diphenhydramine,Apr 3 2008
,11 Hours in One Position,DingDangDeal,Amphetamines (Adderall) & Alcohol,Apr 3 2008
,Dark Metal and a Dead Patient,Archer,Mushrooms & Cannabis,Apr 3 2008
,I Hate Myself,Steph,Morning Glory (Heavenly Blue) & DXM with CPM,Apr 2 2008
,There Is a Witch in My Room,Heinrich,Datura & Morning Glory,Apr 2 2008
,School and Drugs Don't Mix,dusty,Quetiapine (Seroquel),Apr 2 2008
,Sugar Metabolism While High,Diabetic D,DXM,Apr 1 2008
,Stronger Than I Thought,AnonymousMan,Oxycodone (Oxycontin),Apr 1 2008
,Playing with Fire,Euro77,Cocaine (from Crack) & Heroin,Apr 1 2008
,Question Reality,AfroH,Mushrooms - P. cubensis (Mexican),Apr 1 2008
,Rethinking Frequency of Use,Kopentac,GBL,Apr 1 2008
,Frames,BiggE,Cannabis - Hash,Apr 1 2008
,I'd Rather Eat Them,Chronathan,Mushrooms,Apr 1 2008
,The Final Night,Semloh,"Cocaine, Alcohol & Cannabis",Mar 31 2008
,Barbies with Baggage,SomeonElse,"Barbitrurates - Phenobarbital with Hyoscyamine, Scopolamine & Atropine, Opiates (Hydrocodone & Oxycodone) & Alcohol (Beer)",Mar 31 2008
,It Must Have Been the Rain,Dan,Cannabis,Mar 31 2008
,"Here I Sit Now, Reflecting on 8 Years",Dan,Cannabis,Mar 31 2008
,I Think I'm an Ant,Voidingtraveler,Inhalants (Freon),Mar 31 2008
,Profoundly Altered,JohnnyMarbles,Cannabis,Mar 30 2008
,A Hazy Suburban Roll,Alice,MDMA (Ecstasy) & Cannabis,Mar 30 2008
,Smoking Tablets,Spigmo,MDMA (Ecstasy),Mar 29 2008
,Live Saving Bore of a Miracle Chemical,Alpha,"Buprenorphine with Naloxone (Suboxone), Benzodiazapines & Alcohol",Mar 29 2008
,Mario Kart Fun,Hydrogen,Inhalants (Duster),Mar 29 2008
,Happy Once More,I_Hate_Hate,Salvia divinorum (leaves),Mar 29 2008
,Truly Intense,Fotch,Salvia divinorum (20x extract) & Nitrous Oxide,Mar 29 2008
,Plush Doll Love,Megville,Nutmeg,Mar 29 2008
,The Champagne of Opioids,ThisRiverIsWild,Oxymorphone (Opana),Mar 29 2008
,Really Heavy Body Stone,Hypostatize,Nutmeg,Mar 28 2008
,Not As I Imagined,Spud,Alcohol,Mar 28 2008
,Happy Pill But Not Long-Lasting,BuzzinHead,"Amphetamines (Dexedrine) , Escitalapram (Lexapro/Cipralex) & Alcohol (Beer)",Mar 28 2008
,Life is So Complex,Octavius,Nitrous Oxide,Mar 28 2008
,Running and Waving,Atman,Salvia divinorum (20x extract),Mar 28 2008
,Mildly Addicting,Cocafairies,Cocaine,Mar 28 2008
,Electricians Nirvana,Sparky,Cannabis,Mar 28 2008
,As Sick As I've Ever Been,Eligh,Alcohol & Cannabis,Mar 28 2008
,Hangover That Never Seems To Go Away,JZArtist,"Caffeine, Ephedrine & Supplements",Mar 28 2008
,Narcotic Bliss,Gnostikoi,"Heroin, MDMA (Ecstasy) & Alcohol",Mar 28 2008
,The Stupids Times 10,Pr0xy,Nutmeg,Mar 27 2008
,Very Enjoyable,Yoggybear,Nutmeg,Mar 27 2008
,The Being Within the Plant,Dr. Trips,Salvia Divinorum (6x extract),Mar 27 2008
